Source,Target
116648,121452
116648,86096
116648,158971
116648,54509
116648,48023
116648,69033
116648,62975
116648,156584
116648,44949
116648,139982
116648,49544
116648,111820
116648,28439
116648,80521
116648,100919
116648,58708
116648,57885
116648,11084
116648,79720
116648,61230
116648,52703
116648,130616
116648,12809
116648,28711
116648,130049
116648,129610
116648,114099
116648,141340
116648,69088
116648,130634
116648,67318
116648,11222
116648,60117
116648,52547
116648,119895
116648,15572
116648,142796
116648,69457
116648,1466
116648,46280
116648,22181
116648,56306
116648,86641
116648,27513
116648,63317
116648,5548
116648,75519
116648,13765
116648,6318
116648,41667
116648,72292
116648,132647
116648,125642
116648,132908
116648,72884
116648,16646
116648,131463
116648,22957
116648,14158
116648,147034
116648,165721
116648,16037
116648,43306
116648,74091
116648,124065
116648,128910
116648,36512
116648,129271
116648,121294
116648,153319
116648,76441
116648,101423
116648,34669
116648,2497
116648,138270
116648,125348
116648,738
116648,108312
116648,12508
116648,14392
116648,51546
116648,2347
116648,79012
116648,134269
116648,21764
116648,69241
116648,1779
116648,118359
116648,105673
116648,56536
116648,112658
116648,58882
116648,158659
116648,94686
116648,34649
116648,67225
116648,51733
116648,26996
116648,122134
116648,152278
116648,14360
116648,101485
116648,157500
116648,3007
116648,90595
116648,95555
116648,91565
116648,36293
116648,19845
116648,116802
116648,61728
116648,17135
116648,10249
116648,90205
116648,35655
116648,117339
116648,6737
116648,152438
116648,54032
116648,47773
116648,53126
116648,1118
116648,74462
116648,105167
116648,149712
116648,124002
116648,139352
116648,105394
116648,10097
116648,107122
116648,25994
116648,52925
116648,29449
116648,8445
116648,102348
116648,89158
116648,106663
116648,83573
116648,65518
116648,84058
116648,4056
116648,129276
116648,56643
116648,57636
116648,31041
116648,6212
116648,157980
116648,60323
116648,54876
116648,17071
116648,146360
116648,138468
116648,80020
116648,136674
116648,32938
116648,12107
116648,31053
116648,145990
116648,65171
116648,17720
116648,158793
116648,110491
116648,56328
116648,98123
116648,102547
116648,121262
116648,137945
116648,57398
116648,102071
116648,23751
116648,18310
116648,149717
116648,145588
116648,12804
116648,101021
116648,22563
116648,33590
116648,32261
116648,31122
116648,140650
116648,65551
116648,86278
116648,147581
116648,39329
116648,140042
116648,218
116648,101179
116648,77330
116648,61959
116648,41569
116648,9329
116648,27951
116648,21753
116648,56479
116648,33238
116648,124337
116648,32858
116648,74628
116648,99136
116648,16075
116648,19388
116648,43139
116648,72568
116648,127133
116648,106355
116648,32842
116648,5394
116648,782
116648,5296
116648,18896
116648,121727
116648,41642
116648,35272
116648,30851
116648,10697
116648,105516
116648,119259
116648,120610
116648,124562
116648,141752
116648,63906
116648,120121
116648,118708
116648,145911
116648,30029
116648,51508
116648,124061
116648,27942
116648,108631
116648,74269
116648,96970
116648,82923
116648,142314
116648,17114
116648,61391
116648,55343
116648,24177
116648,58820
116648,61788
116648,87071
116648,110723
116648,167476
116648,22705
116648,122424
116648,38
116648,74743
116648,41015
116648,70375
116648,35647
116648,81452
116648,96691
116648,108737
116648,159547
116648,6190
116648,57234
116648,12521
116648,50444
116648,115019
116648,102397
116648,77275
116648,18674
116648,162232
116648,130543
116648,131674
116648,128726
116648,36194
116648,65177
116648,30383
116648,85303
116648,30887
116648,40420
116648,127494
116648,27979
116648,62741
116648,82672
116648,30453
116648,56911
116648,58744
116648,54063
116648,16801
116648,658
116648,25542
116648,132996
116648,100771
116648,160815
116648,54215
116648,70622
116648,36806
116648,69375
116648,74643
116648,44027
116648,106915
116648,96974
116648,133397
116648,58530
116648,28572
116648,84042
116648,145542
116648,110027
116648,153844
116648,92773
116648,130355
116648,126665
116648,52377
116648,160823
116648,10312
116648,22367
116648,93214
116648,116705
116648,66451
116648,113980
116648,125706
116648,53444
116648,29919
116648,38610
116648,162610
116648,64906
116648,97935
116648,84235
116648,43197
116648,83472
116648,9431
116648,102740
116648,102345
116648,84470
116648,130366
116648,132337
116648,136556
116648,82074
116648,162417
116648,39642
116648,118462
116648,4419
116648,1424
116648,156730
116648,162231
116648,77179
116648,133367
116648,56401
116648,33874
116648,7180
116648,77696
116648,60431
116648,44533
116648,10452
116648,28980
116648,74708
116648,104639
116648,13533
116648,156155
116648,50895
116648,96844
116648,79572
116648,91898
116648,57857
116648,40656
116648,31751
116648,112599
116648,13209
116648,157824
116648,130840
116648,10957
116648,45954
116648,1740
116648,17822
116648,6237
116648,32022
116648,27876
116648,36633
116648,90258
116648,132849
116648,94074
116648,116876
116648,57286
116648,157744
116648,43222
116648,35248
116648,46993
116648,5838
116648,53815
116648,127177
116648,24951
116648,27663
116648,97577
116648,85200
116648,104312
116648,3383
116648,32709
116648,158283
116648,3615
116648,96730
116648,78104
116648,19911
116648,137720
116648,59223
116648,94975
116648,53612
116648,42182
116648,105206
116648,152918
116648,30602
116648,61336
116648,40604
116648,34652
116648,62503
116648,97063
116648,75087
116648,142190
116648,123189
116648,68829
116648,54252
116648,52243
116648,129433
116648,50285
116648,46356
116648,143910
116648,7646
116648,80006
116648,128107
116648,132047
116648,158044
116648,18137
116648,35665
116648,7666
116648,20200
116648,89323
116648,154640
116648,103728
116648,41257
116648,34033
116648,158499
116648,42053
116648,88272
116648,17870
116648,7207
116648,142356
116648,122157
116648,18220
116648,5370
116648,94364
116648,36388
116648,26599
116648,98427
116648,36253
116648,819
116648,146088
116648,162823
116648,117588
116648,11302
116648,97445
116648,129760
116648,739
116648,116387
116648,82196
116648,24604
116648,73223
116648,44758
116648,17187
116648,43619
116648,45001
116648,87328
116648,64653
116648,1589
116648,64285
116648,121246
116648,99139
116648,82827
116648,40596
116648,20364
116648,43795
116648,83244
116648,53634
116648,11283
116648,26718
116648,132818
116648,35762
116648,90819
116648,1246
116648,55294
116648,36733
116648,50180
116648,13486
116648,160986
116648,2981
116648,41051
116648,15358
116648,166203
116648,123379
116648,10643
116648,39155
116648,74795
116648,134982
116648,122018
116648,23120
116648,44011
116648,77801
116648,21271
116648,163380
116648,11314
116648,98437
116648,88509
116648,127240
116648,13479
116648,142420
116648,118586
116648,33976
116648,113589
116648,155104
116648,124819
116648,47528
116648,20303
116648,67217
116648,142043
116648,159524
116648,85773
116648,93726
116648,11120
116648,54557
116648,95309
116648,23389
116648,92572
116648,11400
116648,102440
116648,24526
116648,92684
116648,27683
116648,102181
116648,131254
116648,94814
116648,3704
116648,117144
116648,26903
116648,95451
116648,166189
116648,62283
116648,144605
116648,3075
116648,114752
116648,10490
116648,51368
116648,30050
116648,20005
116648,149176
116648,31043
116648,15033
116648,18120
116648,69727
116648,91014
116648,98910
116648,78511
116648,15673
116648,62961
116648,138822
116648,90301
116648,94544
116648,113667
116648,139049
116648,106563
116648,37459
116648,42083
116648,112511
116648,106650
116648,31678
116648,6937
116648,99728
116648,161905
116648,52994
116648,166193
116648,69199
116648,18771
116648,155389
116648,82056
116648,75249
116648,95247
116648,113488
116648,117010
116648,48290
116648,93367
116648,71819
116648,134868
116648,149554
116648,109123
116648,20880
116648,138447
116648,80024
116648,45325
116648,133840
116648,141509
116648,8664
116648,37687
116648,64941
116648,66942
116648,46209
116648,149391
116648,160495
116648,147890
116648,46747
116648,89612
116648,64455
116648,140905
116648,6379
116648,29859
116648,110326
116648,2829
116648,168008
116648,22304
116648,1472
116648,139505
116648,58921
116648,64201
116648,127426
116648,33165
116648,68035
116648,113727
116648,42700
116648,127674
116648,67187
116648,57400
116648,11718
116648,93007
116648,20475
116648,31204
116648,101045
116648,69345
116648,590
116648,128182
116648,60698
116648,58952
116648,6818
116648,78023
116648,82489
116648,45383
116648,152091
116648,131403
116648,3945
116648,131517
116648,128505
116648,73191
116648,99668
116648,65842
116648,16364
116648,29396
116648,23305
116648,59896
116648,18686
116648,14888
116648,136302
116648,101152
116648,132181
116648,7748
116648,6820
116648,29106
116648,100828
116648,3183
116648,30390
116648,126899
116648,16216
116648,149716
116648,62934
116648,92882
116648,95683
116648,100256
116648,29412
116648,77381
116648,122227
116648,46696
116648,136166
116648,97805
116648,135678
116648,50110
116648,147280
116648,119102
116648,59964
116648,71722
116648,146888
116648,101087
116648,34847
116648,111217
116648,72998
116648,87943
116648,167007
116648,52271
116648,150332
116648,103607
116648,31093
116648,48233
116648,110349
116648,143342
116648,18241
116648,134435
116648,153854
116648,68058
116648,35870
116648,78857
116648,40007
116648,76635
116648,68005
116648,58214
116648,45426
116648,144733
116648,11061
116648,80851
116648,96562
116648,105992
116648,145941
116648,76808
116648,123106
116648,114279
116648,101750
116648,112659
116648,97199
116648,160381
116648,111513
116648,103748
116648,100916
116648,86033
116648,48552
116648,146987
116648,23592
116648,67878
116648,147587
116648,26633
116648,153802
116648,87923
116648,61977
116648,105445
116648,19281
116648,110201
116648,72806
116648,102684
116648,78817
116648,110519
116648,86085
116648,156944
116648,45037
116648,546
116648,28244
116648,116039
116648,27017
116648,152604
116648,61743
116648,130574
116648,112451
116648,24897
116648,57496
116648,21563
116648,116416
116648,149234
116648,100397
116648,95901
116648,110322
116648,164971
116648,50728
116648,1356
116648,158125
116648,77492
116648,82427
116648,60993
116648,75890
116648,67138
116648,133678
116648,139002
116648,145633
116648,58657
116648,105723
116648,126790
116648,113871
116648,74769
116648,31865
116648,60442
116648,119949
116648,133864
116648,67547
116648,158913
116648,39038
116648,49195
116648,51707
116648,139700
116648,49679
116648,49208
116648,144075
116648,84780
116648,59417
116648,69096
116648,165049
116648,75188
116648,37406
116648,94643
116648,81945
116648,67392
116648,80478
116648,56014
116648,121411
116648,128124
116648,159491
116648,79580
116648,140427
116648,88708
116648,97418
116648,98480
116648,156048
116648,148522
116648,127042
116648,149215
116648,98625
116648,168012
116648,117151
116648,26117
116648,164271
116648,52035
116648,162145
116648,62612
116648,77678
116648,10156
116648,68887
116648,35766
116648,96076
116648,47716
116648,75739
116648,99894
116648,134995
116648,78107
116648,149244
116648,77356
116648,2997
116648,103135
116648,9414
116648,70934
116648,45576
116648,160592
116648,143785
116648,32884
116648,22941
116648,87674
116648,147502
116648,100099
116648,123343
116648,11647
116648,129145
116648,33116
116648,104209
116648,66616
116648,32854
116648,56825
116648,78836
116648,97058
116648,10529
116648,159498
116648,49528
116648,112489
116648,64815
116648,73221
116648,31081
116648,63372
116648,87405
116648,7169
116648,47270
116648,100601
116648,70020
116648,6999
116648,109332
116648,20779
116648,81674
116648,95145
116648,115414
116648,124974
116648,41660
116648,106931
116648,51987
116648,163629
116648,71154
116648,95508
116648,89631
116648,163332
116648,56424
116648,141041
116648,40451
116648,70231
116648,146758
116648,100640
116648,167804
116648,102993
116648,59150
116648,70540
116648,22077
116648,39772
116648,34838
116648,30535
116648,80799
116648,70964
116648,99748
116648,126978
116648,102234
116648,29650
116648,162052
116648,100414
116648,94957
116648,44869
116648,113945
116648,145102
116648,106975
116648,43687
116648,100661
116648,23815
116648,29726
116648,157945
116648,84622
116648,58933
116648,67720
116648,1923
116648,13613
116648,104133
116648,107351
116648,2639
116648,102166
116648,42226
116648,71585
116648,150127
116648,145497
116648,125772
116648,100681
116648,33887
116648,37376
116648,155014
116648,26025
116648,139304
116648,130045
116648,70237
116648,44452
116648,128249
116648,103379
116648,138579
116648,19846
116648,117335
116648,74358
116648,37207
116648,161541
116648,134468
116648,138606
116648,113641
116648,68964
116648,19108
116648,10481
116648,146453
116648,133739
116648,115594
116648,102837
116648,38186
116648,19835
116648,60957
116648,110663
116648,97042
116648,45593
116648,164181
116648,158535
116648,121836
116648,24274
116648,156278
116648,83758
116648,115022
116648,124467
116648,112654
116648,56936
116648,31750
116648,152826
116648,135105
116648,7275
116648,1175
116648,8620
116648,61817
116648,138668
116648,138825
116648,27686
116648,74796
116648,98864
116648,135424
116648,53773
116648,166561
116648,25554
116648,122103
116648,10946
116648,9947
116648,46333
116648,85961
116648,31247
116648,61930
116648,65626
116648,10169
116648,13078
116648,37210
116648,149009
116648,65716
116648,86509
116648,45360
116648,39099
116648,126362
116648,74407
116648,80303
116648,47793
116648,40435
116648,78715
116648,51000
116648,104228
116648,15441
116648,86041
116648,137623
116648,78179
116648,46063
116648,103614
116648,63302
116648,135656
116648,88479
116648,122370
116648,103549
116648,32247
116648,89183
116648,126239
116648,54929
116648,174
116648,2223
116648,6891
116648,94514
116648,166952
116648,8434
116648,69774
116648,80811
116648,90444
116648,82286
116648,75762
116648,48835
116648,25235
116648,133038
116648,131405
116648,46012
116648,9240
116648,13627
116648,35537
116648,8506
116648,70520
116648,90566
116648,59617
116648,1954
116648,139093
116648,113464
116648,95625
116648,30824
116648,68265
116648,38415
116648,11737
116648,22753
116648,73667
116648,52037
116648,88027
116648,150006
116648,3443
116648,164336
116648,24195
116648,36831
116648,13164
116648,42252
116648,137816
116648,5659
116648,9080
116648,126148
116648,107711
116648,148251
116648,76992
116648,34184
116648,4156
116648,56614
116648,65341
116648,13796
116648,121164
116648,103677
116648,61900
116648,160356
116648,117368
116648,85532
116648,74667
116648,47536
116648,62691
116648,58499
116648,41376
116648,87890
116648,28039
116648,107789
116648,104170
116648,152906
116648,75413
116648,78607
116648,107979
116648,151109
116648,152945
116648,40842
116648,55661
116648,52489
116648,123018
116648,93872
116648,85644
116648,54825
116648,33606
116648,31563
116648,141717
116648,160523
116648,101264
116648,100123
116648,88165
116648,30010
116648,12668
116648,22898
116648,166735
116648,27096
116648,30017
116648,130808
116648,100687
116648,59304
116648,54143
116648,88121
116648,131448
116648,32603
116648,91576
116648,2640
116648,36709
116648,143811
116648,54733
116648,54179
116648,71494
116648,133283
116648,2670
116648,36722
116648,167097
116648,33114
116648,61042
116648,164088
116648,129288
116648,35096
116648,160067
116648,61798
116648,45637
116648,91001
116648,143314
116648,141078
116648,35146
116648,139587
116648,58217
116648,44727
116648,50870
116648,132169
116648,123003
116648,103194
116648,165941
116648,6373
116648,120288
116648,2945
116648,49909
116648,74456
116648,26139
116648,87647
116648,40078
116648,99826
116648,40266
116648,80896
116648,143557
116648,165062
116648,39730
116648,54156
116648,26625
116648,36611
116648,6682
116648,881
116648,23451
116648,71677
116648,98223
116648,158169
116648,102325
116648,43538
116648,164790
116648,72969
116648,12114
116648,124671
116648,139856
116648,141312
116648,26494
116648,15511
116648,60963
116648,25613
116648,140739
116648,3977
116648,66391
116648,62234
116648,123654
116648,115373
116648,166816
116648,57368
116648,96486
116648,54024
116648,94407
116648,59616
116648,58069
116648,19159
116648,165547
116648,81536
116648,14351
116648,118235
116648,43438
116648,13805
116648,164513
116648,74604
116648,10160
116648,58967
116648,28050
116648,151676
116648,116166
116648,72790
116648,119781
116648,92537
116648,35849
116648,160455
116648,34445
116648,58785
116648,144846
116648,146733
116648,110538
116648,84406
116648,152923
116648,78354
116648,151290
116648,42528
116648,118245
116648,86615
116648,133276
116648,98637
116648,82701
116648,69372
116648,5869
116648,46702
116648,76290
116648,148500
116648,45941
116648,35491
116648,9251
116648,68827
116648,61521
116648,140069
116648,52042
116648,67052
116648,21333
116648,41272
116648,19673
116648,154911
116648,156123
116648,76452
116648,140264
116648,57797
116648,53288
116648,95332
116648,45788
116648,19677
116648,97474
116648,32119
116648,60847
116648,40144
116648,30232
116648,166100
116648,2488
116648,64895
116648,129448
116648,58308
116648,68442
116648,134138
116648,40815
116648,87464
116648,33308
116648,97412
116648,5782
116648,35402
116648,10080
116648,95
116648,25996
116648,158887
116648,79864
116648,34725
116648,89859
116648,37156
116648,154761
116648,94566
116648,111313
116648,120745
116648,91567
116648,76010
116648,30520
116648,11060
116648,119011
116648,124520
116648,117718
116648,78818
116648,109779
116648,74614
116648,124615
116648,162730
116648,121482
116648,50050
116648,162056
116648,46623
116648,110332
116648,139735
116648,9592
116648,139209
116648,137976
116648,62073
116648,105413
116648,131604
116648,84277
116648,161967
116648,52282
116648,41824
116648,867
116648,68885
116648,3838
116648,34475
116648,129719
116648,63537
116648,31061
116648,163067
116648,119320
116648,71672
116648,29647
116648,114721
116648,128275
116648,163040
116648,69448
116648,3371
116648,148700
116648,85381
116648,106190
116648,45020
116648,120212
116648,133219
116648,52442
116648,80410
116648,2520
116648,51044
116648,32465
116648,113954
116648,125308
116648,66473
116648,452
116648,110880
116648,81513
116648,86246
116648,114861
116648,129075
116648,127
116648,114570
116648,34895
116648,6744
116648,73671
116648,18746
116648,123816
116648,88526
116648,74798
116648,163269
116648,93246
116648,53861
116648,93698
116648,156770
116648,79191
116648,94233
116648,139545
116648,88769
116648,107279
116648,37583
116648,162526
116648,154124
116648,115334
116648,81439
116648,2614
116648,55887
116648,70174
116648,54446
116648,44673
116648,31700
116648,71686
116648,78575
116648,32228
116648,78304
116648,6996
116648,138930
116648,144932
116648,145290
116648,44609
116648,67028
116648,20406
116648,58605
116648,62992
116648,33994
116648,154815
116648,119422
116648,81233
116648,142183
116648,159314
116648,104072
116648,104602
116648,36642
116648,89201
116648,44045
116648,40808
116648,97001
116648,10954
116648,158873
116648,127608
116648,77858
116648,78161
116648,18056
116648,167635
116648,93330
116648,99964
116648,144990
116648,79888
116648,61130
116648,25607
116648,25486
116648,120771
116648,101012
116648,96798
116648,34737
116648,94147
116648,34715
116648,41613
116648,19562
116648,40745
116648,3982
116648,52694
116648,150094
116648,121647
116648,162157
116648,35727
116648,18073
116648,111437
116648,94159
116648,127673
116648,158684
116648,87580
116648,7779
116648,47517
116648,80459
116648,105056
116648,89854
116648,143015
116648,39877
116648,76212
116648,116848
116648,99614
116648,108305
116648,144295
116648,14884
116648,26511
116648,81116
116648,31693
116648,12609
116648,64479
116648,56017
116648,49173
116648,102527
116648,78938
116648,43323
116648,78069
116648,13254
116648,56723
116648,49890
116648,166649
116648,7796
116648,59456
116648,90
116648,87069
116648,137247
116648,110500
116648,112727
116648,17346
116648,1331
116648,42230
116648,148576
116648,162966
116648,137400
116648,72678
116648,34983
116648,117693
116648,19740
116648,165725
116648,30291
116648,85169
116648,164532
116648,165886
116648,37375
116648,89337
116648,52750
116648,4760
116648,134785
116648,148301
116648,82184
116648,161660
116648,13149
116648,5021
116648,79483
116648,101875
116648,13197
116648,107729
116648,107450
116648,114418
116648,133319
116648,151930
116648,90422
116648,132463
116648,47754
116648,17126
116648,161115
116648,48293
116648,121132
116648,84823
116648,94928
116648,153485
116648,28166
116648,597
116648,125422
116648,86865
116648,31775
116648,85899
116648,146919
116648,76577
116648,58016
116648,83882
116648,103276
116648,59012
116648,2710
116648,130853
116648,47223
116648,130895
116648,28243
116648,36329
116648,82303
116648,54982
116648,70519
116648,49368
116648,150887
116648,157246
116648,1022
116648,126292
116648,138459
116648,42687
116648,58621
116648,61578
116648,1962
116648,27387
116648,74446
116648,75545
116648,139174
116648,21207
116648,89637
116648,83132
116648,79490
116648,54728
116648,63656
116648,106142
116648,17051
116648,146843
116648,63943
116648,61985
116648,13917
116648,5366
116648,49446
116648,7787
116648,142219
116648,152407
116648,139837
116648,1497
116648,134288
116648,4041
116648,10741
116648,70062
116648,118647
116648,159580
116648,81245
116648,59244
116648,64857
116648,162837
116648,106193
116648,35220
116648,1273
116648,4168
116648,87233
116648,148925
116648,51599
116648,151208
116648,68780
116648,33933
116648,148642
116648,12679
116648,141532
116648,159885
116648,167678
116648,77228
116648,20507
116648,40724
116648,131970
116648,75179
116648,117518
116648,150654
116648,142066
116648,30440
116648,52073
116648,93555
116648,124827
116648,79468
116648,55348
116648,100338
116648,57330
116648,39715
116648,107600
116648,160423
116648,47909
116648,113074
116648,81642
116648,66644
116648,72974
116648,114498
116648,43121
116648,103111
116648,106295
116648,4796
116648,45899
116648,43921
116648,81304
116648,3051
116648,137978
116648,52430
116648,126694
116648,106128
116648,39958
116648,29858
116648,70306
116648,78755
116648,4903
116648,47472
116648,161955
116648,1457
116648,84544
116648,112354
116648,84276
116648,90077
116648,3658
116648,8235
116648,72917
116648,70879
116648,55732
116648,42655
116648,46186
116648,110187
116648,102795
116648,155322
116648,107309
116648,19046
116648,47170
116648,378
116648,73136
116648,81146
116648,95769
116648,55763
116648,61751
116648,102312
116648,47312
116648,6502
116648,115789
116648,17354
116648,153144
116648,87244
116648,62641
116648,6573
116648,11806
116648,105414
116648,118665
116648,34451
116648,90021
116648,81943
116648,130519
116648,55225
116648,101035
116648,77672
116648,60411
116648,116186
116648,125121
116648,30296
116648,54775
116648,23581
116648,84330
116648,49420
116648,43709
116648,11014
116648,18090
116648,17808
116648,53638
116648,161720
116648,110778
116648,37818
116648,125387
116648,132194
116648,164626
116648,18596
116648,42728
116648,106502
116648,63899
116648,112972
116648,134958
116648,38992
116648,33895
116648,99986
116648,59607
116648,145801
116648,164205
116648,152518
116648,113640
116648,43494
116648,38844
116648,138831
116648,46091
116648,10947
116648,83421
116648,113794
116648,78430
116648,134464
116648,132485
116648,3026
116648,94931
116648,45386
116648,36281
116648,47304
116648,15026
116648,67077
116648,91315
116648,57864
116648,77205
116648,6259
116648,153992
116648,32970
116648,121742
116648,104846
116648,74845
116648,132909
116648,167625
116648,34823
116648,138577
116648,106587
116648,62293
116648,43659
116648,132072
116648,152475
116648,52003
116648,6506
116648,88717
116648,90576
116648,166844
116648,39711
116648,117637
116648,110636
116648,76158
116648,64584
116648,27182
116648,90083
116648,25243
116648,21574
116648,26097
116648,118679
116648,166367
116648,5334
116648,66867
116648,157965
116648,58899
116648,161493
116648,82402
116648,8357
116648,110345
116648,133756
116648,86453
116648,142765
116648,61205
116648,121632
116648,3693
116648,76978
116648,90293
116648,14685
116648,164393
116648,158154
116648,151111
116648,109622
116648,78458
116648,56346
116648,28376
116648,58464
116648,57905
116648,26645
116648,31329
116648,91463
116648,10404
116648,144541
116648,157448
116648,107308
116648,75990
116648,68946
116648,65907
116648,80029
116648,65352
116648,66307
116648,163698
116648,32204
116648,100028
116648,160608
116648,50138
116648,100573
116648,105020
116648,146828
116648,38307
116648,14615
116648,137772
116648,104465
116648,144089
116648,142089
116648,128666
116648,54020
116648,87529
116648,154469
116648,11251
116648,135768
116648,142389
116648,84522
116648,109653
116648,63787
116648,154267
116648,122893
116648,75045
116648,58949
116648,145312
116648,6699
116648,144942
116648,147420
116648,76915
116648,140897
116648,32242
116648,57720
116648,166391
116648,163318
116648,119357
116648,9445
116648,28743
116648,3089
116648,44881
116648,63037
116648,136219
116648,85819
116648,13364
116648,62403
116648,126786
116648,117873
116648,54930
116648,94041
116648,643
116648,101203
116648,127825
116648,21607
116648,39136
116648,103726
116648,77327
116648,113593
116648,54630
116648,121756
116648,156951
116648,66488
116648,73847
116648,38073
116648,57440
116648,20630
116648,66732
116648,142637
116648,25913
116648,2957
116648,152903
116648,86261
116648,32016
116648,83153
116648,168037
116648,93183
116648,156840
116648,123667
116648,140152
116648,77728
116648,72042
116648,40767
116648,135107
116648,25177
116648,70082
116648,109353
116648,16300
116648,13874
116648,10223
116648,97535
116648,74352
116648,95532
116648,119721
116648,147050
116648,104723
116648,149784
116648,128792
116648,35066
116648,89605
116648,88329
116648,102077
116648,96765
116648,121010
116648,24305
116648,119974
116648,83343
116648,113829
116648,147067
116648,147690
116648,91174
116648,59654
116648,56600
116648,17910
116648,132221
116648,28255
116648,37324
116648,74042
116648,34713
116648,10952
116648,148562
116648,117258
116648,121959
116648,61937
116648,4290
116648,46615
116648,160585
116648,79503
116648,17251
116648,45191
116648,148371
116648,85020
116648,163413
116648,10950
116648,1050
116648,148635
116648,69621
116648,27175
116648,69631
116648,34351
116648,136058
116648,90202
116648,108046
116648,75009
116648,75445
116648,112184
116648,148300
116648,142651
116648,29173
116648,16551
116648,36719
116648,52130
116648,22843
116648,17753
116648,103282
116648,110620
116648,4395
116648,104047
116648,61667
116648,14320
116648,80996
116648,14808
116648,42401
116648,132768
116648,31933
116648,38867
116648,112194
116648,49042
116648,82039
116648,108565
116648,26777
116648,77489
116648,7389
116648,46398
116648,34902
116648,12243
116648,138350
116648,93212
116648,61808
116648,61155
116648,107773
116648,69338
116648,157221
116648,43276
116648,40394
116648,47182
116648,72532
116648,40428
116648,108005
116648,3642
116648,20871
116648,26360
116648,125299
116648,12709
116648,23439
116648,31559
116648,86840
116648,68308
116648,28979
116648,47374
116648,139872
116648,50898
116648,17678
116648,153476
116648,87458
116648,141974
116648,41955
116648,29090
116648,126243
116648,162692
116648,43571
116648,111882
116648,65994
116648,45302
116648,49329
116648,24126
116648,113928
116648,90650
116648,44158
116648,51736
116648,12223
116648,76520
116648,20381
116648,41104
116648,95855
116648,87260
116648,10890
116648,20182
116648,43304
116648,160415
116648,59359
116648,68819
116648,165056
116648,138208
116648,117630
116648,4839
116648,7820
116648,5115
116648,126397
116648,78807
116648,167373
116648,116435
116648,78643
116648,52579
116648,127955
116648,131605
116648,62752
116648,113744
116648,30452
116648,129305
116648,76291
116648,144580
116648,69876
116648,51846
116648,5228
116648,133958
116648,37106
116648,36313
116648,1730
116648,68923
116648,165034
116648,46725
116648,47872
116648,166374
116648,162529
116648,122055
116648,25003
116648,104483
116648,29269
116648,145847
116648,16418
116648,142365
116648,9644
116648,138864
116648,103236
116648,91390
116648,58650
116648,125667
116648,21754
116648,88663
116648,134124
116648,125584
116648,45937
116648,66434
116648,30723
116648,71334
116648,105845
116648,152920
116648,32464
116648,101947
116648,74116
116648,57593
116648,46386
116648,118176
116648,121866
116648,17470
116648,122423
116648,29007
116648,36206
116648,81323
116648,113537
116648,82749
116648,132517
116648,2637
116648,12417
116648,73224
116648,67147
116648,52492
116648,154452
116648,110208
116648,36741
116648,70855
116648,48531
116648,65389
116648,120795
116648,86002
116648,15101
116648,3040
116648,50800
116648,21184
116648,12938
116648,58498
116648,95958
116648,21291
116648,165773
116648,27029
116648,89815
116648,158067
116648,107968
116648,57699
116648,40524
116648,300
116648,76278
116648,139229
116648,6157
116648,127701
116648,12481
116648,96067
116648,90313
116648,125188
116648,157826
116648,104835
116648,96999
116648,46000
116648,150815
116648,47512
116648,86192
116648,11232
116648,45622
116648,52332
116648,158900
116648,83727
116648,69756
116648,98622
116648,141811
116648,35696
116648,61585
116648,80450
116648,152389
116648,72067
116648,167836
116648,142792
116648,95293
116648,35266
116648,70570
116648,62624
116648,128633
116648,27725
116648,56197
116648,10677
116648,116139
116648,97611
116648,20152
116648,114065
116648,85499
116648,64417
116648,75352
116648,26163
116648,81598
116648,28316
116648,29656
116648,95068
116648,42849
116648,69896
116648,24308
116648,34809
116648,16791
116648,134560
116648,128775
116648,132366
116648,39215
116648,95614
116648,50718
116648,121136
116648,16966
116648,129117
116648,96251
116648,106812
116648,98544
116648,52774
116648,94388
116648,13169
116648,36889
116648,63630
116648,28893
116648,27186
116648,70284
116648,140731
116648,149818
116648,6537
116648,68401
116648,28708
116648,21822
116648,46902
116648,61370
116648,50928
116648,53800
116648,46022
116648,2452
116648,30465
116648,61036
116648,147488
116648,101015
116648,131300
116648,62780
116648,152420
116648,141280
116648,38693
116648,111152
116648,51488
116648,45945
116648,48123
116648,126166
116648,35952
116648,35324
116648,8876
116648,23195
116648,120679
116648,21733
116648,51398
116648,14769
116648,160498
116648,13221
116648,140531
116648,145782
116648,67672
116648,130793
116648,75812
116648,121799
116648,112432
116648,66980
116648,150949
116648,166575
116648,70096
116648,24461
116648,125987
116648,137538
116648,58006
116648,95127
116648,114946
116648,95122
116648,76730
116648,116828
116648,79876
116648,81294
116648,29474
116648,35653
116648,12246
116648,60728
116648,63985
116648,44997
116648,62151
116648,147739
116648,71713
116648,138792
116648,60535
116648,126006
116648,79486
116648,33084
116648,37045
116648,82848
116648,162364
116648,29162
116648,140206
116648,62914
116648,122330
116648,80232
116648,1599
116648,160688
116648,136934
116648,145240
116648,37331
116648,29772
116648,50024
116648,23961
116648,81364
116648,21121
116648,96218
116648,97953
116648,45339
116648,156837
116648,54523
116648,143602
116648,54225
116648,145733
116648,83457
116648,5560
116648,20679
116648,92491
116648,82053
116648,64066
116648,56943
116648,11315
116648,148014
116648,118356
116648,1909
116648,1455
116648,35492
116648,141561
116648,36307
116648,153628
116648,5444
116648,70402
